"","year","state","nmfs_name","pounds","metric_tons","dollars","scientific_name","source"
"2641",1992,"RHODE ISLAND","SHARK, BLUE",61,NA,11,"Prionace glauca","ACCSPHIST"
"2642",1992,"RHODE ISLAND","SHARK, DOGFISH, SPINY",1893,1,981,"Squalus acanthias","ACCSPHIST"
"2643",1992,"RHODE ISLAND","SHARK, DUSKY",1248,1,144,"Carcharhinus obscurus","ACCSPHIST"
"2644",1992,"RHODE ISLAND","SHARK, MAKO, SHORTFIN",5416,2,5516,"Isurus oxyrinchus","ACCSPHIST"
"2645",1992,"RHODE ISLAND","SHARK, PORBEAGLE",13310,6,7685,"Lamna nasus","ACCSPHIST"
"2646",1992,"RHODE ISLAND","SHARK, SAND TIGER",1184,1,136,"Carcharias taurus","ACCSPHIST"
"2647",1992,"RHODE ISLAND","SHARK, THRESHER",2464,1,1336,"Alopias vulpinus","ACCSPHIST"
"2648",1992,"RHODE ISLAND","SHARK, TIGER",321,NA,69,"Galeocerdo cuvier","ACCSPHIST"
"2649",1992,"SOUTH CAROLINA","SHARK, MAKO, SHORTFIN",7466,3,9550,"Isurus oxyrinchus","ACCSPHIST"
"2650",1992,"TEXAS","SHARK, BLACKTIP",176,NA,58,"Carcharhinus limbatus","GULFFINHIST"
"2651",1992,"VIRGINIA","SHARK, BIGNOSE",14455,7,4160,"Carcharhinus altimus","ACCSPHIST"
"2652",1992,"VIRGINIA","SHARK, BLACKTIP",13848,6,5832,"Carcharhinus limbatus","ACCSPHIST"
"2653",1992,"VIRGINIA","SHARK, BULL",56,NA,106,"Carcharhinus leucas","ACCSPHIST"
"2654",1992,"VIRGINIA","SHARK, DOGFISH, SMOOTH",7224,3,3037,"Mustelus canis","ACCSPHIST"
"2655",1992,"VIRGINIA","SHARK, DOGFISH, SPINY",226931,103,18512,"Squalus acanthias","ACCSPHIST"
"2656",1992,"VIRGINIA","SHARK, DUSKY",58951,27,16564,"Carcharhinus obscurus","ACCSPHIST"
"2657",1992,"VIRGINIA","SHARK, MAKO, LONGFIN",1035,NA,1017,"Isurus paucus","ACCSPHIST"
"2658",1992,"VIRGINIA","SHARK, MAKO, SHORTFIN",7482,3,9686,"Isurus oxyrinchus","ACCSPHIST"
"2659",1992,"VIRGINIA","SHARK, PORBEAGLE",295,NA,137,"Lamna nasus","ACCSPHIST"
"2660",1992,"VIRGINIA","SHARK, SAND TIGER",9228,4,2488,"Carcharias taurus","ACCSPHIST"
"2661",1992,"VIRGINIA","SHARK, SANDBAR",25518,12,7245,"Carcharhinus plumbeus","ACCSPHIST"
"2662",1992,"VIRGINIA","SHARK, THRESHER",24422,11,8219,"Alopias vulpinus","ACCSPHIST"
"2663",1992,"VIRGINIA","SHARK, TIGER",1488,1,382,"Galeocerdo cuvier","ACCSPHIST"
"2664",1992,"VIRGINIA","SHARK, WHITE",183,NA,231,"Carcharodon carcharias","ACCSPHIST"
"2665",1992,"WASHINGTON","SHARK, DOGFISH, SPINY",4338248,1968,577918,"Squalus acanthias","PACFINHIST"
"2666",1992,"WASHINGTON","SHARK, TOPE",658,NA,347,"Galeorhinus galeus","PACFINHIST"
"2667",1991,"ALASKA","SHARK, DOGFISH, SPINY",5817,3,879,"Squalus acanthias","AKFINHIST"
"2668",1991,"CALIFORNIA","SHARK, BLUE",1200,1,824,"Prionace glauca","PACFINHIST"
"2669",1991,"CALIFORNIA","SHARK, LEOPARD",48123,22,34718,"Triakis semifasciata","PACFINHIST"
"2670",1991,"CALIFORNIA","SHARK, MAKO, SHORTFIN",482022,219,415137,"Isurus oxyrinchus","PACFINHIST"
"2671",1991,"CALIFORNIA","SHARK, PACIFIC ANGEL",363530,165,119545,"Squatina californica","PACFINHIST"
"2672",1991,"CALIFORNIA","SHARK, THRESHER",1286676,584,968600,"Alopias vulpinus","PACFINHIST"
"2673",1991,"CALIFORNIA","SHARK, THRESHER, BIGEYE",69550,32,25180,"Alopias superciliosus","PACFINHIST"
"2674",1991,"CALIFORNIA","SHARK, TOPE",105931,48,79823,"Galeorhinus galeus","PACFINHIST"
"2675",1991,"FLORIDA-EAST","SHARK, BLACKTIP",122631,56,64417,"Carcharhinus limbatus","ACCSPHIST"
"2676",1991,"FLORIDA-EAST","SHARK, BULL",1297,1,648,"Carcharhinus leucas","ACCSPHIST"
"2677",1991,"FLORIDA-EAST","SHARK, LEMON",934,NA,466,"Negaprion brevirostris","ACCSPHIST"
"2678",1991,"FLORIDA-EAST","SHARK, MAKO, SHORTFIN",3179,1,4576,"Isurus oxyrinchus","ACCSPHIST"
"2679",1991,"FLORIDA-EAST","SHARK, SANDBAR",1925,1,961,"Carcharhinus plumbeus","ACCSPHIST"
"2680",1991,"FLORIDA-EAST","SHARK, THRESHER",697,NA,521,"Alopias vulpinus","ACCSPHIST"
"2681",1991,"FLORIDA-EAST","SHARK, TIGER",1975,1,986,"Galeocerdo cuvier","ACCSPHIST"
"2682",1991,"FLORIDA-WEST","SHARK, BLACKTIP",47504,22,25003,"Carcharhinus limbatus","ACCSPHIST"
"2683",1991,"FLORIDA-WEST","SHARK, BULL",10174,5,5083,"Carcharhinus leucas","ACCSPHIST"
"2684",1991,"FLORIDA-WEST","SHARK, DUSKY",1481,1,739,"Carcharhinus obscurus","ACCSPHIST"
"2685",1991,"FLORIDA-WEST","SHARK, LEMON",2937,1,1467,"Negaprion brevirostris","ACCSPHIST"
"2686",1991,"FLORIDA-WEST","SHARK, MAKO, SHORTFIN",11483,5,16686,"Isurus oxyrinchus","ACCSPHIST"
"2687",1991,"FLORIDA-WEST","SHARK, SANDBAR",842692,382,421333,"Carcharhinus plumbeus","ACCSPHIST"
"2688",1991,"FLORIDA-WEST","SHARK, THRESHER",3197,1,2394,"Alopias vulpinus","ACCSPHIST"
"2689",1991,"FLORIDA-WEST","SHARK, TIGER",1696,1,846,"Galeocerdo cuvier","ACCSPHIST"
"2690",1991,"LOUISIANA","SHARK, BLACKTIP",127863,58,37418,"Carcharhinus limbatus","GULFFINHIST"
"2691",1991,"LOUISIANA","SHARK, MAKO, SHORTFIN",56620,26,36944,"Isurus oxyrinchus","GULFFINHIST"
"2692",1991,"LOUISIANA","SHARK, THRESHER",5015,2,1864,"Alopias vulpinus","GULFFINHIST"
"2693",1991,"MAINE","SHARK, BLUE",1479,1,740,"Prionace glauca","ACCSPHIST"
"2694",1991,"MAINE","SHARK, DOGFISH, SPINY",2016167,915,188472,"Squalus acanthias","ACCSPHIST"
"2695",1991,"MAINE","SHARK, MAKO, LONGFIN",1727,1,1390,"Isurus paucus","ACCSPHIST"
"2696",1991,"MAINE","SHARK, MAKO, SHORTFIN",880,NA,2286,"Isurus oxyrinchus","ACCSPHIST"
"2697",1991,"MAINE","SHARK, PORBEAGLE",125,NA,212,"Lamna nasus","ACCSPHIST"
"2698",1991,"MAINE","SHARK, SAND TIGER",101,NA,44,"Carcharias taurus","ACCSPHIST"
"2699",1991,"MAINE","SHARK, THRESHER",149,NA,164,"Alopias vulpinus","ACCSPHIST"
"2700",1991,"MARYLAND","SHARK, BLACKTIP",3576,2,1246,"Carcharhinus limbatus","ACCSPHIST"
"2701",1991,"MARYLAND","SHARK, DOGFISH, SPINY",4939220,2240,476134,"Squalus acanthias","ACCSPHIST"
"2702",1991,"MARYLAND","SHARK, DUSKY",1907,1,493,"Carcharhinus obscurus","ACCSPHIST"
"2703",1991,"MARYLAND","SHARK, MAKO, LONGFIN",438,NA,468,"Isurus paucus","ACCSPHIST"
"2704",1991,"MARYLAND","SHARK, MAKO, SHORTFIN",19050,9,26352,"Isurus oxyrinchus","ACCSPHIST"
"2705",1991,"MARYLAND","SHARK, SAND TIGER",54,NA,20,"Carcharias taurus","ACCSPHIST"
"2706",1991,"MARYLAND","SHARK, THRESHER",1627,1,739,"Alopias vulpinus","ACCSPHIST"
"2707",1991,"MASSACHUSETTS","SHARK, DOGFISH, SMOOTH",4400,2,450,"Mustelus canis","ACCSPHIST"
"2708",1991,"MASSACHUSETTS","SHARK, MAKO, LONGFIN",4736,2,3476,"Isurus paucus","ACCSPHIST"
"2709",1991,"MASSACHUSETTS","SHARK, MAKO, SHORTFIN",57586,26,52286,"Isurus oxyrinchus","ACCSPHIST"
"2710",1991,"MASSACHUSETTS","SHARK, PORBEAGLE",13972,6,12783,"Lamna nasus","ACCSPHIST"
"2711",1991,"NEW HAMPSHIRE","SHARK, PORBEAGLE",125,NA,90,"Lamna nasus","ACCSPHIST"
"2712",1991,"NEW JERSEY","SHARK, BLACKTIP",163670,74,67742,"Carcharhinus limbatus","ACCSPHIST"
"2713",1991,"NEW JERSEY","SHARK, BLUE",551,NA,60,"Prionace glauca","ACCSPHIST"
"2714",1991,"NEW JERSEY","SHARK, DOGFISH, SMOOTH",530557,241,61003,"Mustelus canis","ACCSPHIST"
"2715",1991,"NEW JERSEY","SHARK, DOGFISH, SPINY",2695835,1223,425536,"Squalus acanthias","ACCSPHIST"
"2716",1991,"NEW JERSEY","SHARK, DUSKY",18837,9,5114,"Carcharhinus obscurus","ACCSPHIST"
"2717",1991,"NEW JERSEY","SHARK, MAKO, LONGFIN",696,NA,317,"Isurus paucus","ACCSPHIST"
"2718",1991,"NEW JERSEY","SHARK, PORBEAGLE",9241,4,6398,"Lamna nasus","ACCSPHIST"
"2719",1991,"NEW JERSEY","SHARK, SAND TIGER",498,NA,116,"Carcharias taurus","ACCSPHIST"
"2720",1991,"NEW JERSEY","SHARK, SANDBAR",23838,11,8234,"Carcharhinus plumbeus","ACCSPHIST"
"2721",1991,"NEW JERSEY","SHARK, THRESHER",12150,6,4966,"Alopias vulpinus","ACCSPHIST"
"2722",1991,"NEW JERSEY","SHARK, THRESHER, BIGEYE",88,NA,25,"Alopias superciliosus","ACCSPHIST"
"2723",1991,"NEW JERSEY","SHARK, TIGER",82,NA,26,"Galeocerdo cuvier","ACCSPHIST"
"2724",1991,"NEW YORK","SHARK, MAKO, LONGFIN",2182,1,2325,"Isurus paucus","ACCSPHIST"
"2725",1991,"NEW YORK","SHARK, MAKO, SHORTFIN",31659,14,35995,"Isurus oxyrinchus","ACCSPHIST"
"2726",1991,"NEW YORK","SHARK, NURSE",1043,NA,750,"Ginglymostoma cirratum","ACCSPHIST"
"2727",1991,"NEW YORK","SHARK, PORBEAGLE",39,NA,42,"Lamna nasus","ACCSPHIST"
"2728",1991,"NEW YORK","SHARK, THRESHER",902,NA,535,"Alopias vulpinus","ACCSPHIST"
"2729",1991,"NORTH CAROLINA","SHARK, MAKO, SHORTFIN",28005,13,25076,"Isurus oxyrinchus","ACCSPHIST"
"2730",1991,"OREGON","SHARK, DOGFISH, SPINY",145405,66,18592,"Squalus acanthias","PACFINHIST"
"2731",1991,"OREGON","SHARK, TOPE",4719,2,3130,"Galeorhinus galeus","PACFINHIST"
"2732",1991,"RHODE ISLAND","SHARK, DOGFISH, SPINY",1131637,513,104326,"Squalus acanthias","ACCSPHIST"
"2733",1991,"RHODE ISLAND","SHARK, MAKO, SHORTFIN",13436,6,16782,"Isurus oxyrinchus","ACCSPHIST"
"2734",1991,"RHODE ISLAND","SHARK, PORBEAGLE",10038,5,7477,"Lamna nasus","ACCSPHIST"
"2735",1991,"RHODE ISLAND","SHARK, SAND TIGER",1250,1,394,"Carcharias taurus","ACCSPHIST"
"2736",1991,"RHODE ISLAND","SHARK, SANDBAR",229,NA,50,"Carcharhinus plumbeus","ACCSPHIST"
"2737",1991,"RHODE ISLAND","SHARK, THRESHER",1295,1,532,"Alopias vulpinus","ACCSPHIST"
"2738",1991,"SOUTH CAROLINA","SHARK, MAKO, SHORTFIN",7999,4,12819,"Isurus oxyrinchus","ACCSPHIST"
"2739",1991,"TEXAS","SHARK, BLACKTIP",1581,1,901,"Carcharhinus limbatus","GULFFINHIST"
"2740",1991,"TEXAS","SHARK, MAKO, LONGFIN",8837,4,18499,"Isurus paucus","GULFFINHIST"
"2741",1991,"VIRGINIA","SHARK, BLACKTIP",33694,15,12348,"Carcharhinus limbatus","ACCSPHIST"
"2742",1991,"VIRGINIA","SHARK, BULL",10133,5,4515,"Carcharhinus leucas","ACCSPHIST"
"2743",1991,"VIRGINIA","SHARK, DOGFISH, SMOOTH",15864,7,5767,"Mustelus canis","ACCSPHIST"
"2744",1991,"VIRGINIA","SHARK, DOGFISH, SPINY",163676,74,16479,"Squalus acanthias","ACCSPHIST"
"2745",1991,"VIRGINIA","SHARK, DUSKY",22768,10,7660,"Carcharhinus obscurus","ACCSPHIST"
"2746",1991,"VIRGINIA","SHARK, MAKO, LONGFIN",1154,1,1362,"Isurus paucus","ACCSPHIST"
"2747",1991,"VIRGINIA","SHARK, MAKO, SHORTFIN",16681,8,28762,"Isurus oxyrinchus","ACCSPHIST"
"2748",1991,"VIRGINIA","SHARK, NURSE",14,NA,15,"Ginglymostoma cirratum","ACCSPHIST"
"2749",1991,"VIRGINIA","SHARK, PORBEAGLE",3369,2,3636,"Lamna nasus","ACCSPHIST"
"2750",1991,"VIRGINIA","SHARK, SAND TIGER",1888,1,276,"Carcharias taurus","ACCSPHIST"
"2751",1991,"VIRGINIA","SHARK, SANDBAR",36769,17,13021,"Carcharhinus plumbeus","ACCSPHIST"
"2752",1991,"VIRGINIA","SHARK, SHARPNOSE, ATLANTIC",1618,1,749,"Rhizoprionodon terraenovae","ACCSPHIST"
"2753",1991,"VIRGINIA","SHARK, THRESHER",21038,10,10642,"Alopias vulpinus","ACCSPHIST"
"2754",1991,"VIRGINIA","SHARK, TIGER",1105,1,476,"Galeocerdo cuvier","ACCSPHIST"
"2755",1991,"VIRGINIA","SHARK, WHITETIP, OCEANIC",322,NA,232,"Carcharhinus longimanus","ACCSPHIST"
"2756",1991,"WASHINGTON","SHARK, DOGFISH, SPINY",4721880,2142,652519,"Squalus acanthias","PACFINHIST"
"2757",1991,"WASHINGTON","SHARK, TOPE",1132,1,898,"Galeorhinus galeus","PACFINHIST"
"2758",1990,"ALABAMA","SHARK, MAKO, SHORTFIN",1258,1,1125,"Isurus oxyrinchus","GULFFINHIST"
"2759",1990,"ALASKA","SHARK, DOGFISH, SPINY",8766,4,875,"Squalus acanthias","AKFINHIST"
"2760",1990,"CALIFORNIA","SHARK, BLUE",43754,20,10248,"Prionace glauca","PACFINHIST"
"2761",1990,"CALIFORNIA","SHARK, DOGFISH, SPINY",6833,3,1144,"Squalus acanthias","PACFINHIST"
"2762",1990,"CALIFORNIA","SHARK, LEOPARD",41281,19,29688,"Triakis semifasciata","PACFINHIST"
"2763",1990,"CALIFORNIA","SHARK, MAKO, SHORTFIN",823042,373,739139,"Isurus oxyrinchus","PACFINHIST"
"2764",1990,"CALIFORNIA","SHARK, PACIFIC ANGEL",501870,228,164602,"Squatina californica","PACFINHIST"
"2765",1990,"CALIFORNIA","SHARK, THRESHER",788415,358,639701,"Alopias vulpinus","PACFINHIST"
"2766",1990,"CALIFORNIA","SHARK, THRESHER, BIGEYE",67887,31,34626,"Alopias superciliosus","PACFINHIST"
"2767",1990,"CALIFORNIA","SHARK, TOPE",127404,58,102690,"Galeorhinus galeus","PACFINHIST"
"2768",1990,"LOUISIANA","SHARK, BLACKTIP",261028,118,105278,"Carcharhinus limbatus","GULFFINHIST"
"2769",1990,"LOUISIANA","SHARK, MAKO, LONGFIN",7701,3,5237,"Isurus paucus","GULFFINHIST"
"2770",1990,"LOUISIANA","SHARK, MAKO, SHORTFIN",12052,5,8698,"Isurus oxyrinchus","GULFFINHIST"
"2771",1990,"LOUISIANA","SHARK, THRESHER",2925,1,951,"Alopias vulpinus","GULFFINHIST"
"2772",1990,"MAINE","SHARK, DOGFISH, SPINY",6365648,2887,745034,"Squalus acanthias","ACCSPHIST"
"2773",1990,"MAINE","SHARK, MAKO, LONGFIN",161,NA,29,"Isurus paucus","ACCSPHIST"
"2774",1990,"MAINE","SHARK, PORBEAGLE",4359,2,3252,"Lamna nasus","ACCSPHIST"
"2775",1990,"MAINE","SHARK, THRESHER",168,NA,56,"Alopias vulpinus","ACCSPHIST"
"2776",1990,"MARYLAND","SHARK, BLACKTIP",448,NA,168,"Carcharhinus limbatus","ACCSPHIST"
"2777",1990,"MARYLAND","SHARK, DOGFISH, SPINY",2179292,989,237773,"Squalus acanthias","ACCSPHIST"
"2778",1990,"MARYLAND","SHARK, DUSKY",2648,1,976,"Carcharhinus obscurus","ACCSPHIST"
"2779",1990,"MARYLAND","SHARK, MAKO, LONGFIN",1057,NA,977,"Isurus paucus","ACCSPHIST"
"2780",1990,"MARYLAND","SHARK, MAKO, SHORTFIN",3604,2,4987,"Isurus oxyrinchus","ACCSPHIST"
"2781",1990,"MARYLAND","SHARK, THRESHER",17,NA,6,"Alopias vulpinus","ACCSPHIST"
"2782",1990,"MARYLAND","SHARK, THRESHER, BIGEYE",1712,1,690,"Alopias superciliosus","ACCSPHIST"
"2783",1990,"MASSACHUSETTS","SHARK, BLUE",136,NA,204,"Prionace glauca","ACCSPHIST"
"2784",1990,"MASSACHUSETTS","SHARK, DOGFISH, SMOOTH",275000,125,22000,"Mustelus canis","ACCSPHIST"
"2785",1990,"MASSACHUSETTS","SHARK, MAKO, LONGFIN",129,NA,109,"Isurus paucus","ACCSPHIST"
"2786",1990,"MASSACHUSETTS","SHARK, MAKO, SHORTFIN",33567,15,35086,"Isurus oxyrinchus","ACCSPHIST"
"2787",1990,"MASSACHUSETTS","SHARK, PORBEAGLE",22867,10,16411,"Lamna nasus","ACCSPHIST"
"2788",1990,"MASSACHUSETTS","SHARK, THRESHER",1542,1,496,"Alopias vulpinus","ACCSPHIST"
"2789",1990,"MISSISSIPPI","SHARK, MAKO, LONGFIN",1581,1,1281,"Isurus paucus","GULFFINHIST"
"2790",1990,"NEW HAMPSHIRE","SHARK, DOGFISH, SPINY",185175,84,21916,"Squalus acanthias","ACCSPHIST"
"2791",1990,"NEW HAMPSHIRE","SHARK, PORBEAGLE",640,NA,709,"Lamna nasus","ACCSPHIST"
"2792",1990,"NEW JERSEY","SHARK, DOGFISH, SPINY",4535309,2057,579898,"Squalus acanthias","ACCSPHIST"
"2793",1990,"NEW JERSEY","SHARK, DUSKY",6824,3,1690,"Carcharhinus obscurus","ACCSPHIST"
"2794",1990,"NEW JERSEY","SHARK, SANDBAR",51098,23,13127,"Carcharhinus plumbeus","ACCSPHIST"
"2795",1990,"NEW JERSEY","SHARK, THRESHER",4326,2,1870,"Alopias vulpinus","ACCSPHIST"
"2796",1990,"NEW YORK","SHARK, DOGFISH, SMOOTH",2210,1,221,"Mustelus canis","ACCSPHIST"
"2797",1990,"NEW YORK","SHARK, MAKO, LONGFIN",802,NA,659,"Isurus paucus","ACCSPHIST"
"2798",1990,"NEW YORK","SHARK, MAKO, SHORTFIN",685,NA,1018,"Isurus oxyrinchus","ACCSPHIST"
"2799",1990,"NEW YORK","SHARK, PORBEAGLE",115,NA,83,"Lamna nasus","ACCSPHIST"
"2800",1990,"NEW YORK","SHARK, THRESHER",1960,1,1298,"Alopias vulpinus","ACCSPHIST"
"2801",1990,"NORTH CAROLINA","SHARK, MAKO, SHORTFIN",77839,35,76499,"Isurus oxyrinchus","ACCSPHIST"
"2802",1990,"NORTH CAROLINA","SHARK, THRESHER",2617,1,693,"Alopias vulpinus","ACCSPHIST"
"2803",1990,"OREGON","SHARK, DOGFISH, SPINY",15611,7,2016,"Squalus acanthias","PACFINHIST"
"2804",1990,"OREGON","SHARK, THRESHER",655,NA,541,"Alopias vulpinus","PACFINHIST"
"2805",1990,"OREGON","SHARK, TOPE",3709,2,2805,"Galeorhinus galeus","PACFINHIST"
"2806",1990,"RHODE ISLAND","SHARK, BLUE",11,NA,2,"Prionace glauca","ACCSPHIST"
"2807",1990,"RHODE ISLAND","SHARK, DOGFISH, SPINY",1081348,490,92908,"Squalus acanthias","ACCSPHIST"
"2808",1990,"RHODE ISLAND","SHARK, DUSKY",49,NA,1,"Carcharhinus obscurus","ACCSPHIST"
"2809",1990,"RHODE ISLAND","SHARK, MAKO, SHORTFIN",12801,6,14395,"Isurus oxyrinchus","ACCSPHIST"
"2810",1990,"RHODE ISLAND","SHARK, PORBEAGLE",14195,6,10820,"Lamna nasus","ACCSPHIST"
"2811",1990,"RHODE ISLAND","SHARK, SAND TIGER",2360,1,1334,"Carcharias taurus","ACCSPHIST"
"2812",1990,"RHODE ISLAND","SHARK, THRESHER",957,NA,227,"Alopias vulpinus","ACCSPHIST"
"2813",1990,"RHODE ISLAND","SHARK, TIGER",556,NA,NA,"Galeocerdo cuvier","ACCSPHIST"
"2814",1990,"SOUTH CAROLINA","SHARK, MAKO, SHORTFIN",14838,7,24257,"Isurus oxyrinchus","ACCSPHIST"
"2815",1990,"TEXAS","SHARK, BLACKTIP",1354,1,658,"Carcharhinus limbatus","GULFFINHIST"
"2816",1990,"TEXAS","SHARK, MAKO, LONGFIN",5599,3,5882,"Isurus paucus","GULFFINHIST"
"2817",1990,"VIRGINIA","SHARK, BLACKTIP",15804,7,5232,"Carcharhinus limbatus","ACCSPHIST"
"2818",1990,"VIRGINIA","SHARK, DOGFISH, SMOOTH",26053,12,10130,"Mustelus canis","ACCSPHIST"
"2819",1990,"VIRGINIA","SHARK, DOGFISH, SPINY",5663,3,2261,"Squalus acanthias","ACCSPHIST"
"2820",1990,"VIRGINIA","SHARK, DUSKY",46012,21,16363,"Carcharhinus obscurus","ACCSPHIST"
"2821",1990,"VIRGINIA","SHARK, LEMON",139,NA,30,"Negaprion brevirostris","ACCSPHIST"
"2822",1990,"VIRGINIA","SHARK, MAKO, LONGFIN",604,NA,217,"Isurus paucus","ACCSPHIST"
"2823",1990,"VIRGINIA","SHARK, SAND TIGER",931,NA,109,"Carcharias taurus","ACCSPHIST"
"2824",1990,"VIRGINIA","SHARK, SANDBAR",48613,22,16332,"Carcharhinus plumbeus","ACCSPHIST"
"2825",1990,"VIRGINIA","SHARK, THRESHER",11938,5,4174,"Alopias vulpinus","ACCSPHIST"
"2826",1990,"VIRGINIA","SHARK, THRESHER, BIGEYE",187,NA,133,"Alopias superciliosus","ACCSPHIST"
"2827",1990,"VIRGINIA","SHARK, TIGER",878,NA,285,"Galeocerdo cuvier","ACCSPHIST"
"2828",1990,"WASHINGTON","SHARK, DOGFISH, SPINY",2993831,1358,426637,"Squalus acanthias","PACFINHIST"
"2829",1990,"WASHINGTON","SHARK, TOPE",1376,1,1135,"Galeorhinus galeus","PACFINHIST"
"2830",1989,"ALABAMA","SHARK, BLACKTIP",3385,2,1679,"Carcharhinus limbatus","GULFFINHIST"
"2831",1989,"ALASKA","SHARK, DOGFISH, SPINY",11112,5,2101,"Squalus acanthias","AKFINHIST"
"2832",1989,"CALIFORNIA","SHARK, BLUE",13524,6,3466,"Prionace glauca","PACFINHIST"
"2833",1989,"CALIFORNIA","SHARK, DOGFISH, SPINY",3569,2,1151,"Squalus acanthias","PACFINHIST"
"2834",1989,"CALIFORNIA","SHARK, LEOPARD",51310,23,40610,"Triakis semifasciata","PACFINHIST"
"2835",1989,"CALIFORNIA","SHARK, MAKO, SHORTFIN",562996,255,552502,"Isurus oxyrinchus","PACFINHIST"
"2836",1989,"CALIFORNIA","SHARK, PACIFIC ANGEL",537762,244,166747,"Squatina californica","PACFINHIST"
"2837",1989,"CALIFORNIA","SHARK, THRESHER",1105129,501,935914,"Alopias vulpinus","PACFINHIST"
"2838",1989,"CALIFORNIA","SHARK, THRESHER, BIGEYE",37559,17,24711,"Alopias superciliosus","PACFINHIST"
"2839",1989,"CALIFORNIA","SHARK, TOPE",167719,76,138796,"Galeorhinus galeus","PACFINHIST"
"2840",1989,"CONNECTICUT","SHARK, MAKO, SHORTFIN",100,NA,125,"Isurus oxyrinchus","ACCSPHIST"
"2841",1989,"LOUISIANA","SHARK, BLACKTIP",117206,53,36169,"Carcharhinus limbatus","GULFFINHIST"
"2842",1989,"LOUISIANA","SHARK, MAKO, LONGFIN",11269,5,10030,"Isurus paucus","GULFFINHIST"
"2843",1989,"LOUISIANA","SHARK, MAKO, SHORTFIN",26298,12,19459,"Isurus oxyrinchus","GULFFINHIST"
"2844",1989,"LOUISIANA","SHARK, PORBEAGLE",1551,1,521,"Lamna nasus","GULFFINHIST"
"2845",1989,"LOUISIANA","SHARK, THRESHER",105919,48,36718,"Alopias vulpinus","GULFFINHIST"
"2846",1989,"LOUISIANA","SHARK, THRESHER, BIGEYE",3101,1,1917,"Alopias superciliosus","GULFFINHIST"
"2847",1989,"MAINE","SHARK, BLUE",100,NA,29,"Prionace glauca","ACCSPHIST"
"2848",1989,"MAINE","SHARK, DOGFISH, SPINY",4848100,2199,428580,"Squalus acanthias","ACCSPHIST"
"2849",1989,"MAINE","SHARK, THRESHER",600,NA,191,"Alopias vulpinus","ACCSPHIST"
"2850",1989,"MARYLAND","SHARK, BLACKTIP",300,NA,130,"Carcharhinus limbatus","ACCSPHIST"
"2851",1989,"MARYLAND","SHARK, DUSKY",1000,NA,312,"Carcharhinus obscurus","ACCSPHIST"
"2852",1989,"MARYLAND","SHARK, MAKO, LONGFIN",2000,1,702,"Isurus paucus","ACCSPHIST"
"2853",1989,"MARYLAND","SHARK, THRESHER",900,NA,326,"Alopias vulpinus","ACCSPHIST"
"2854",1989,"MARYLAND","SHARK, THRESHER, BIGEYE",1100,NA,440,"Alopias superciliosus","ACCSPHIST"
"2855",1989,"MARYLAND","SHARK, TIGER",100,NA,23,"Galeocerdo cuvier","ACCSPHIST"
"2856",1989,"MASSACHUSETTS","SHARK, DOGFISH, SPINY",815800,370,65405,"Squalus acanthias","ACCSPHIST"
"2857",1989,"MASSACHUSETTS","SHARK, MAKO, LONGFIN",1900,1,1299,"Isurus paucus","ACCSPHIST"
"2858",1989,"MASSACHUSETTS","SHARK, PORBEAGLE",1200,1,486,"Lamna nasus","ACCSPHIST"
"2859",1989,"MASSACHUSETTS","SHARK, THRESHER",3800,2,2229,"Alopias vulpinus","ACCSPHIST"
"2860",1989,"NEW HAMPSHIRE","SHARK, BLUE",100,NA,92,"Prionace glauca","ACCSPHIST"
"2861",1989,"NEW HAMPSHIRE","SHARK, PORBEAGLE",500,NA,330,"Lamna nasus","ACCSPHIST"
"2862",1989,"NEW JERSEY","SHARK, DOGFISH, SPINY",700,NA,88,"Squalus acanthias","ACCSPHIST"
"2863",1989,"NEW JERSEY","SHARK, SANDBAR",2700,1,423,"Carcharhinus plumbeus","ACCSPHIST"
"2864",1989,"NEW JERSEY","SHARK, THRESHER",6400,3,3963,"Alopias vulpinus","ACCSPHIST"
"2865",1989,"NEW YORK","SHARK, THRESHER",1600,1,1316,"Alopias vulpinus","ACCSPHIST"
"2866",1989,"NORTH CAROLINA","SHARK, MAKO, SHORTFIN",51253,23,49847,"Isurus oxyrinchus","ACCSPHIST"
"2867",1989,"OREGON","SHARK, DOGFISH, SPINY",698,NA,167,"Squalus acanthias","PACFINHIST"
"2868",1989,"OREGON","SHARK, TOPE",3264,1,3133,"Galeorhinus galeus","PACFINHIST"
"2869",1989,"RHODE ISLAND","SHARK, BLUE",900,NA,216,"Prionace glauca","ACCSPHIST"
"2870",1989,"RHODE ISLAND","SHARK, MAKO, SHORTFIN",16000,7,19256,"Isurus oxyrinchus","ACCSPHIST"
"2871",1989,"RHODE ISLAND","SHARK, PORBEAGLE",6100,3,4103,"Lamna nasus","ACCSPHIST"
"2872",1989,"RHODE ISLAND","SHARK, SAND TIGER",2100,1,161,"Carcharias taurus","ACCSPHIST"
"2873",1989,"RHODE ISLAND","SHARK, SANDBAR",100,NA,7,"Carcharhinus plumbeus","ACCSPHIST"
"2874",1989,"RHODE ISLAND","SHARK, THRESHER",1900,1,903,"Alopias vulpinus","ACCSPHIST"
"2875",1989,"SOUTH CAROLINA","SHARK, MAKO, SHORTFIN",12346,6,20865,"Isurus oxyrinchus","ACCSPHIST"
