,,,,,,,,,,
Year,State,NMFS Name,Pounds,Metric Tons,Dollars,Confidentiality,Collection,Scientific Name,Tsn,Source
1994,RHODE ISLAND,"SHARK, TIGER","2,033",1,350,Public,Commercial,Galeocerdo cuvier,160189,ACCSPHIST
1994,SOUTH CAROLINA,"SHARK, MAKO, SHORTFIN","5,547",3,"6,422",Public,Commercial,Isurus oxyrinchus,159924,ACCSPHIST
1994,TEXAS,"SHARK, BLACKTIP","75,279",34,"30,617",Public,Commercial,Carcharhinus limbatus,160318,GULFFINHIST
1994,TEXAS,"SHARK, MAKO, SHORTFIN","4,611",2,"4,221",Public,Commercial,Isurus oxyrinchus,159924,GULFFINHIST
1994,VIRGINIA,"SHARK, BLACKTIP","6,376",3,"3,630",Public,Commercial,Carcharhinus limbatus,160318,ACCSPHIST
1994,VIRGINIA,"SHARK, DOGFISH, SMOOTH","300,921",136,"71,822",Public,Commercial,Mustelus canis,160230,ACCSPHIST
1994,VIRGINIA,"SHARK, DOGFISH, SPINY","308,821",140,"30,530",Public,Commercial,Squalus acanthias,160617,ACCSPHIST
1994,VIRGINIA,"SHARK, DUSKY","9,216",4,"2,784",Public,Commercial,Carcharhinus obscurus,160268,ACCSPHIST
1994,VIRGINIA,"SHARK, MAKO, LONGFIN",184,0,225,Public,Commercial,Isurus paucus,159926,ACCSPHIST
1994,VIRGINIA,"SHARK, MAKO, SHORTFIN","13,227",6,"17,030",Public,Commercial,Isurus oxyrinchus,159924,ACCSPHIST
1994,VIRGINIA,"SHARK, SAND TIGER","8,727",4,"6,023",Public,Commercial,Carcharias taurus,159888,ACCSPHIST
1994,VIRGINIA,"SHARK, SANDBAR","6,154",3,"2,338",Public,Commercial,Carcharhinus plumbeus,160289,ACCSPHIST
1994,VIRGINIA,"SHARK, THRESHER","10,676",5,"3,827",Public,Commercial,Alopias vulpinus,159916,ACCSPHIST
1994,VIRGINIA,"SHARK, TIGER",394,0,110,Public,Commercial,Galeocerdo cuvier,160189,ACCSPHIST
1994,WASHINGTON,"SHARK, DOGFISH, SPINY","4,997,422","2,267","699,703",Public,Commercial,Squalus acanthias,160617,PACFINHIST
1994,WASHINGTON,"SHARK, TOPE",633,0,302,Public,Commercial,Galeorhinus galeus,160181,PACFINHIST
1993,ALASKA,"SHARK, DOGFISH, SPINY","17,352",8,"3,183",Public,Commercial,Squalus acanthias,160617,AKFINHIST
1993,CALIFORNIA,"SHARK, BLUE",597,0,461,Public,Commercial,Prionace glauca,160424,PACFINHIST
1993,CALIFORNIA,"SHARK, DOGFISH, SPINY","6,230",3,"1,589",Public,Commercial,Squalus acanthias,160617,PACFINHIST
1993,CALIFORNIA,"SHARK, LEOPARD","52,253",24,"36,191",Public,Commercial,Triakis semifasciata,160448,PACFINHIST
1993,CALIFORNIA,"SHARK, MAKO, SHORTFIN","268,716",122,"221,152",Public,Commercial,Isurus oxyrinchus,159924,PACFINHIST
1993,CALIFORNIA,"SHARK, PACIFIC ANGEL","133,312",60,"43,804",Public,Commercial,Squatina californica,160785,PACFINHIST
1993,CALIFORNIA,"SHARK, THRESHER","606,258",275,"457,490",Public,Commercial,Alopias vulpinus,159916,PACFINHIST
1993,CALIFORNIA,"SHARK, THRESHER, BIGEYE","96,133",44,"28,191",Public,Commercial,Alopias superciliosus,159921,PACFINHIST
1993,CALIFORNIA,"SHARK, TOPE","81,752",37,"58,664",Public,Commercial,Galeorhinus galeus,160181,PACFINHIST
1993,CONNECTICUT,"SHARK, MAKO, SHORTFIN",167,0,150,Public,Commercial,Isurus oxyrinchus,159924,ACCSPHIST
1993,FLORIDA-EAST,"SHARK, BLACKTIP","109,387",50,"44,476",Public,Commercial,Carcharhinus limbatus,160318,ACCSPHIST
1993,FLORIDA-EAST,"SHARK, DUSKY","4,103",2,"1,461",Public,Commercial,Carcharhinus obscurus,160268,ACCSPHIST
1993,FLORIDA-EAST,"SHARK, MAKO, SHORTFIN","9,128",4,"9,606",Public,Commercial,Isurus oxyrinchus,159924,ACCSPHIST
1993,FLORIDA-EAST,"SHARK, SANDBAR","226,602",103,"70,962",Public,Commercial,Carcharhinus plumbeus,160289,ACCSPHIST
1993,FLORIDA-EAST,"SHARK, THRESHER","1,750",1,"1,229",Public,Commercial,Alopias vulpinus,159916,ACCSPHIST
1993,FLORIDA-EAST,"SHARK, TIGER",538,0,142,Public,Commercial,Galeocerdo cuvier,160189,ACCSPHIST
1993,FLORIDA-WEST,"SHARK, BLACKTIP","10,039",5,"3,830",Public,Commercial,Carcharhinus limbatus,160318,ACCSPHIST
1993,FLORIDA-WEST,"SHARK, DUSKY","1,458",1,525,Public,Commercial,Carcharhinus obscurus,160268,ACCSPHIST
1993,FLORIDA-WEST,"SHARK, LEMON",862,0,288,Public,Commercial,Negaprion brevirostris,160433,ACCSPHIST
1993,FLORIDA-WEST,"SHARK, MAKO, SHORTFIN","19,050",9,"19,767",Public,Commercial,Isurus oxyrinchus,159924,ACCSPHIST
1993,FLORIDA-WEST,"SHARK, SANDBAR","578,447",262,"190,862",Public,Commercial,Carcharhinus plumbeus,160289,ACCSPHIST
1993,FLORIDA-WEST,"SHARK, THRESHER","2,089",1,813,Public,Commercial,Alopias vulpinus,159916,ACCSPHIST
1993,FLORIDA-WEST,"SHARK, TIGER",382,0,167,Public,Commercial,Galeocerdo cuvier,160189,ACCSPHIST
1993,LOUISIANA,"SHARK, BLACKTIP","218,600",99,"51,820",Public,Commercial,Carcharhinus limbatus,160318,GULFFINHIST
1993,LOUISIANA,"SHARK, MAKO, SHORTFIN","50,911",23,"41,412",Public,Commercial,Isurus oxyrinchus,159924,GULFFINHIST
1993,LOUISIANA,"SHARK, THRESHER","1,524",1,435,Public,Commercial,Alopias vulpinus,159916,GULFFINHIST
1993,MAINE,"SHARK, DOGFISH, SPINY","3,441,034","1,561","497,657",Public,Commercial,Squalus acanthias,160617,ACCSPHIST
1993,MAINE,"SHARK, PORBEAGLE","79,511",36,"63,113",Public,Commercial,Lamna nasus,159911,ACCSPHIST
1993,MARYLAND,"SHARK, BLACKTIP","1,045",0,374,Public,Commercial,Carcharhinus limbatus,160318,ACCSPHIST
1993,MARYLAND,"SHARK, BLUE",71,0,26,Public,Commercial,Prionace glauca,160424,ACCSPHIST
1993,MARYLAND,"SHARK, DOGFISH, SPINY","1,791,567",813,"186,490",Public,Commercial,Squalus acanthias,160617,ACCSPHIST
1993,MARYLAND,"SHARK, DUSKY",183,0,53,Public,Commercial,Carcharhinus obscurus,160268,ACCSPHIST
1993,MARYLAND,"SHARK, MAKO, LONGFIN",6,0,3,Public,Commercial,Isurus paucus,159926,ACCSPHIST
1993,MARYLAND,"SHARK, MAKO, SHORTFIN","15,273",7,"19,295",Public,Commercial,Isurus oxyrinchus,159924,ACCSPHIST
1993,MARYLAND,"SHARK, SAND TIGER",334,0,48,Public,Commercial,Carcharias taurus,159888,ACCSPHIST
1993,MARYLAND,"SHARK, SANDBAR","17,635",8,"8,410",Public,Commercial,Carcharhinus plumbeus,160289,ACCSPHIST
1993,MARYLAND,"SHARK, SHARPNOSE, ATLANTIC",637,0,272,Public,Commercial,Rhizoprionodon terraenovae,160200,ACCSPHIST
1993,MARYLAND,"SHARK, THRESHER","2,092",1,780,Public,Commercial,Alopias vulpinus,159916,ACCSPHIST
1993,MASSACHUSETTS,"SHARK, MAKO, SHORTFIN","97,105",44,"87,233",Public,Commercial,Isurus oxyrinchus,159924,ACCSPHIST
1993,MASSACHUSETTS,"SHARK, PORBEAGLE","2,537",1,"1,714",Public,Commercial,Lamna nasus,159911,ACCSPHIST
1993,MASSACHUSETTS,"SHARK, THRESHER","1,090",0,775,Public,Commercial,Alopias vulpinus,159916,ACCSPHIST
1993,NEW HAMPSHIRE,"SHARK, DOGFISH, SPINY","1,641,614",745,"252,983",Public,Commercial,Squalus acanthias,160617,ACCSPHIST
1993,NEW JERSEY,"SHARK, BLACKTIP","80,311",36,"32,849",Public,Commercial,Carcharhinus limbatus,160318,ACCSPHIST
1993,NEW JERSEY,"SHARK, BLUE","5,918",3,"1,097",Public,Commercial,Prionace glauca,160424,ACCSPHIST
1993,NEW JERSEY,"SHARK, DOGFISH, SMOOTH","310,518",141,"111,405",Public,Commercial,Mustelus canis,160230,ACCSPHIST
1993,NEW JERSEY,"SHARK, DOGFISH, SPINY","313,094",142,"35,969",Public,Commercial,Squalus acanthias,160617,ACCSPHIST
1993,NEW JERSEY,"SHARK, DUSKY","44,189",20,"21,054",Public,Commercial,Carcharhinus obscurus,160268,ACCSPHIST
1993,NEW JERSEY,"SHARK, MAKO, LONGFIN",382,0,83,Public,Commercial,Isurus paucus,159926,ACCSPHIST
1993,NEW JERSEY,"SHARK, PORBEAGLE",264,0,73,Public,Commercial,Lamna nasus,159911,ACCSPHIST
1993,NEW JERSEY,"SHARK, SAND TIGER","1,218",1,394,Public,Commercial,Carcharias taurus,159888,ACCSPHIST
1993,NEW JERSEY,"SHARK, SANDBAR","16,126",7,"14,573",Public,Commercial,Carcharhinus plumbeus,160289,ACCSPHIST
1993,NEW JERSEY,"SHARK, THRESHER","15,014",7,"7,088",Public,Commercial,Alopias vulpinus,159916,ACCSPHIST
1993,NEW JERSEY,"SHARK, TIGER","1,885",1,735,Public,Commercial,Galeocerdo cuvier,160189,ACCSPHIST
1993,NEW YORK,"SHARK, BLACKTIP",225,0,49,Public,Commercial,Carcharhinus limbatus,160318,ACCSPHIST
1993,NEW YORK,"SHARK, DOGFISH, SPINY",630,0,106,Public,Commercial,Squalus acanthias,160617,ACCSPHIST
1993,NEW YORK,"SHARK, MAKO, LONGFIN",345,0,132,Public,Commercial,Isurus paucus,159926,ACCSPHIST
1993,NEW YORK,"SHARK, MAKO, SHORTFIN","39,744",18,"47,144",Public,Commercial,Isurus oxyrinchus,159924,ACCSPHIST
1993,NEW YORK,"SHARK, PORBEAGLE",117,0,136,Public,Commercial,Lamna nasus,159911,ACCSPHIST
1993,NEW YORK,"SHARK, SAND TIGER","1,336",1,276,Public,Commercial,Carcharias taurus,159888,ACCSPHIST
1993,NEW YORK,"SHARK, SANDBAR","21,823",10,"4,833",Public,Commercial,Carcharhinus plumbeus,160289,ACCSPHIST
1993,NEW YORK,"SHARK, THRESHER",654,0,219,Public,Commercial,Alopias vulpinus,159916,ACCSPHIST
1993,NORTH CAROLINA,"SHARK, BLACKTIP","164,215",74,"114,698",Public,Commercial,Carcharhinus limbatus,160318,ACCSPHIST
1993,NORTH CAROLINA,"SHARK, DUSKY","27,883",13,"11,145",Public,Commercial,Carcharhinus obscurus,160268,ACCSPHIST
1993,NORTH CAROLINA,"SHARK, MAKO, SHORTFIN","333,043",151,"58,345",Public,Commercial,Isurus oxyrinchus,159924,ACCSPHIST
1993,NORTH CAROLINA,"SHARK, SAND TIGER","7,263",3,"2,562",Public,Commercial,Carcharias taurus,159888,ACCSPHIST
1993,NORTH CAROLINA,"SHARK, SANDBAR","60,210",27,"16,276",Public,Commercial,Carcharhinus plumbeus,160289,ACCSPHIST
1993,NORTH CAROLINA,"SHARK, THRESHER","16,112",7,"4,359",Public,Commercial,Alopias vulpinus,159916,ACCSPHIST
1993,NORTH CAROLINA,"SHARK, TIGER","11,953",5,"3,430",Public,Commercial,Galeocerdo cuvier,160189,ACCSPHIST
1993,OREGON,"SHARK, BLUE",212,0,116,Public,Commercial,Prionace glauca,160424,PACFINHIST
1993,OREGON,"SHARK, DOGFISH, SPINY","56,690",26,"7,227",Public,Commercial,Squalus acanthias,160617,PACFINHIST
1993,OREGON,"SHARK, THRESHER",647,0,445,Public,Commercial,Alopias vulpinus,159916,PACFINHIST
1993,OREGON,"SHARK, TOPE","4,051",2,"2,247",Public,Commercial,Galeorhinus galeus,160181,PACFINHIST
1993,RHODE ISLAND,"SHARK, BLUE",408,0,89,Public,Commercial,Prionace glauca,160424,ACCSPHIST
1993,RHODE ISLAND,"SHARK, DOGFISH, SMOOTH","4,738",2,980,Public,Commercial,Mustelus canis,160230,ACCSPHIST
1993,RHODE ISLAND,"SHARK, DOGFISH, SPINY","795,241",361,"83,518",Public,Commercial,Squalus acanthias,160617,ACCSPHIST
1993,RHODE ISLAND,"SHARK, DUSKY",36,0,13,Public,Commercial,Carcharhinus obscurus,160268,ACCSPHIST
1993,RHODE ISLAND,"SHARK, MAKO, LONGFIN",301,0,273,Public,Commercial,Isurus paucus,159926,ACCSPHIST
1993,RHODE ISLAND,"SHARK, MAKO, SHORTFIN","2,450",1,"2,833",Public,Commercial,Isurus oxyrinchus,159924,ACCSPHIST
1993,RHODE ISLAND,"SHARK, PORBEAGLE","3,483",2,"1,624",Public,Commercial,Lamna nasus,159911,ACCSPHIST
1993,RHODE ISLAND,"SHARK, THRESHER",584,0,328,Public,Commercial,Alopias vulpinus,159916,ACCSPHIST
1993,SOUTH CAROLINA,"SHARK, MAKO, SHORTFIN","12,277",6,"16,521",Public,Commercial,Isurus oxyrinchus,159924,ACCSPHIST
1993,VIRGINIA,"SHARK, BLACKTIP","1,662",1,364,Public,Commercial,Carcharhinus limbatus,160318,ACCSPHIST
1993,VIRGINIA,"SHARK, BLUE","3,762",2,676,Public,Commercial,Prionace glauca,160424,ACCSPHIST
1993,VIRGINIA,"SHARK, DOGFISH, SMOOTH","229,587",104,"33,927",Public,Commercial,Mustelus canis,160230,ACCSPHIST
1993,VIRGINIA,"SHARK, DOGFISH, SPINY","991,686",450,"83,221",Public,Commercial,Squalus acanthias,160617,ACCSPHIST
1993,VIRGINIA,"SHARK, DUSKY","6,523",3,"1,685",Public,Commercial,Carcharhinus obscurus,160268,ACCSPHIST
1993,VIRGINIA,"SHARK, MAKO, SHORTFIN","9,073",4,"12,261",Public,Commercial,Isurus oxyrinchus,159924,ACCSPHIST
1993,VIRGINIA,"SHARK, SAND TIGER","8,369",4,"1,704",Public,Commercial,Carcharias taurus,159888,ACCSPHIST
1993,VIRGINIA,"SHARK, SANDBAR","14,396",7,"5,720",Public,Commercial,Carcharhinus plumbeus,160289,ACCSPHIST
1993,VIRGINIA,"SHARK, THRESHER","7,085",3,"3,127",Public,Commercial,Alopias vulpinus,159916,ACCSPHIST
1993,VIRGINIA,"SHARK, TIGER",398,0,73,Public,Commercial,Galeocerdo cuvier,160189,ACCSPHIST
1993,WASHINGTON,"SHARK, DOGFISH, SPINY","4,378,877","1,986","559,561",Public,Commercial,Squalus acanthias,160617,PACFINHIST
1993,WASHINGTON,"SHARK, TOPE","1,013",0,533,Public,Commercial,Galeorhinus galeus,160181,PACFINHIST
1992,ALASKA,"SHARK, DOGFISH, SPINY","9,930",5,"1,424",Public,Commercial,Squalus acanthias,160617,AKFINHIST
1992,CALIFORNIA,"SHARK, BLUE","2,880",1,"1,690",Public,Commercial,Prionace glauca,160424,PACFINHIST
1992,CALIFORNIA,"SHARK, DOGFISH, SPINY","3,350",2,520,Public,Commercial,Squalus acanthias,160617,PACFINHIST
1992,CALIFORNIA,"SHARK, LEOPARD","42,590",19,"32,145",Public,Commercial,Triakis semifasciata,160448,PACFINHIST
1992,CALIFORNIA,"SHARK, MAKO, SHORTFIN","312,814",142,"230,834",Public,Commercial,Isurus oxyrinchus,159924,PACFINHIST
1992,CALIFORNIA,"SHARK, PACIFIC ANGEL","247,164",112,"77,838",Public,Commercial,Squatina californica,160785,PACFINHIST
1992,CALIFORNIA,"SHARK, THRESHER","643,343",292,"462,985",Public,Commercial,Alopias vulpinus,159916,PACFINHIST
1992,CALIFORNIA,"SHARK, THRESHER, BIGEYE","47,437",22,"14,630",Public,Commercial,Alopias superciliosus,159921,PACFINHIST
1992,CALIFORNIA,"SHARK, TOPE","96,045",44,"71,686",Public,Commercial,Galeorhinus galeus,160181,PACFINHIST
1992,CONNECTICUT,"SHARK, MAKO, SHORTFIN",110,0,138,Public,Commercial,Isurus oxyrinchus,159924,ACCSPHIST
1992,FLORIDA-EAST,"SHARK, BLACKTIP","132,064",60,"73,855",Public,Commercial,Carcharhinus limbatus,160318,ACCSPHIST
1992,FLORIDA-EAST,"SHARK, BULL","1,135",1,408,Public,Commercial,Carcharhinus leucas,160275,ACCSPHIST
1992,FLORIDA-EAST,"SHARK, DUSKY","1,246",1,448,Public,Commercial,Carcharhinus obscurus,160268,ACCSPHIST
1992,FLORIDA-EAST,"SHARK, LEMON",725,0,262,Public,Commercial,Negaprion brevirostris,160433,ACCSPHIST
1992,FLORIDA-EAST,"SHARK, MAKO, SHORTFIN","6,171",3,"6,385",Public,Commercial,Isurus oxyrinchus,159924,ACCSPHIST
1992,FLORIDA-EAST,"SHARK, SANDBAR","171,349",78,"86,291",Public,Commercial,Carcharhinus plumbeus,160289,ACCSPHIST
1992,FLORIDA-EAST,"SHARK, TIGER","1,046",0,327,Public,Commercial,Galeocerdo cuvier,160189,ACCSPHIST
1992,FLORIDA-WEST,"SHARK, BLACKTIP","21,924",10,"9,506",Public,Commercial,Carcharhinus limbatus,160318,ACCSPHIST
1992,FLORIDA-WEST,"SHARK, BULL","4,767",2,"1,716",Public,Commercial,Carcharhinus leucas,160275,ACCSPHIST
1992,FLORIDA-WEST,"SHARK, DUSKY","3,146",1,"1,132",Public,Commercial,Carcharhinus obscurus,160268,ACCSPHIST
1992,FLORIDA-WEST,"SHARK, LEMON",284,0,94,Public,Commercial,Negaprion brevirostris,160433,ACCSPHIST
1992,FLORIDA-WEST,"SHARK, MAKO, SHORTFIN","12,191",6,"11,432",Public,Commercial,Isurus oxyrinchus,159924,ACCSPHIST
1992,FLORIDA-WEST,"SHARK, SANDBAR","678,440",308,"228,898",Public,Commercial,Carcharhinus plumbeus,160289,ACCSPHIST
1992,FLORIDA-WEST,"SHARK, THRESHER","2,465",1,"1,015",Public,Commercial,Alopias vulpinus,159916,ACCSPHIST
1992,FLORIDA-WEST,"SHARK, TIGER",626,0,203,Public,Commercial,Galeocerdo cuvier,160189,ACCSPHIST
1992,LOUISIANA,"SHARK, BLACKTIP","141,650",64,"34,611",Public,Commercial,Carcharhinus limbatus,160318,GULFFINHIST
1992,LOUISIANA,"SHARK, MAKO, SHORTFIN","122,483",56,"57,876",Public,Commercial,Isurus oxyrinchus,159924,GULFFINHIST
1992,LOUISIANA,"SHARK, THRESHER","5,725",3,"1,457",Public,Commercial,Alopias vulpinus,159916,GULFFINHIST
1992,MAINE,"SHARK, BLUE",509,0,183,Public,Commercial,Prionace glauca,160424,ACCSPHIST
1992,MAINE,"SHARK, DOGFISH, SPINY","1,644,291",746,"196,051",Public,Commercial,Squalus acanthias,160617,ACCSPHIST
1992,MAINE,"SHARK, MAKO, LONGFIN","2,409",1,"1,542",Public,Commercial,Isurus paucus,159926,ACCSPHIST
1992,MAINE,"SHARK, MAKO, SHORTFIN","2,953",1,"2,742",Public,Commercial,Isurus oxyrinchus,159924,ACCSPHIST
1992,MAINE,"SHARK, PORBEAGLE","3,817",2,"2,924",Public,Commercial,Lamna nasus,159911,ACCSPHIST
1992,MAINE,"SHARK, THRESHER","1,385",1,923,Public,Commercial,Alopias vulpinus,159916,ACCSPHIST
1992,MARYLAND,"SHARK, BLACKTIP","2,357",1,783,Public,Commercial,Carcharhinus limbatus,160318,ACCSPHIST
1992,MARYLAND,"SHARK, BULL",53,0,11,Public,Commercial,Carcharhinus leucas,160275,ACCSPHIST
1992,MARYLAND,"SHARK, DOGFISH, SPINY","3,063,292","1,390","294,206",Public,Commercial,Squalus acanthias,160617,ACCSPHIST
1992,MARYLAND,"SHARK, DUSKY","1,469",1,275,Public,Commercial,Carcharhinus obscurus,160268,ACCSPHIST
1992,MARYLAND,"SHARK, MAKO, LONGFIN",595,0,742,Public,Commercial,Isurus paucus,159926,ACCSPHIST
1992,MARYLAND,"SHARK, MAKO, SHORTFIN","16,803",8,"21,119",Public,Commercial,Isurus oxyrinchus,159924,ACCSPHIST
1992,MARYLAND,"SHARK, SAND TIGER",596,0,209,Public,Commercial,Carcharias taurus,159888,ACCSPHIST
1992,MARYLAND,"SHARK, SANDBAR","17,258",8,"6,653",Public,Commercial,Carcharhinus plumbeus,160289,ACCSPHIST
1992,MARYLAND,"SHARK, THRESHER",734,0,106,Public,Commercial,Alopias vulpinus,159916,ACCSPHIST
1992,MASSACHUSETTS,"SHARK, DOGFISH, SMOOTH","9,700",4,"1,761",Public,Commercial,Mustelus canis,160230,ACCSPHIST
1992,MASSACHUSETTS,"SHARK, MAKO, LONGFIN","19,998",9,"17,516",Public,Commercial,Isurus paucus,159926,ACCSPHIST
1992,MASSACHUSETTS,"SHARK, MAKO, SHORTFIN","69,924",32,"63,977",Public,Commercial,Isurus oxyrinchus,159924,ACCSPHIST
1992,MASSACHUSETTS,"SHARK, NURSE",4,0,1,Public,Commercial,Ginglymostoma cirratum,159977,ACCSPHIST
1992,MASSACHUSETTS,"SHARK, PORBEAGLE","3,179",1,"2,007",Public,Commercial,Lamna nasus,159911,ACCSPHIST
1992,MASSACHUSETTS,"SHARK, SAND TIGER",560,0,105,Public,Commercial,Carcharias taurus,159888,ACCSPHIST
1992,NEW HAMPSHIRE,"SHARK, DOGFISH, SPINY","402,184",182,"50,638",Public,Commercial,Squalus acanthias,160617,ACCSPHIST
1992,NEW HAMPSHIRE,"SHARK, PORBEAGLE",397,0,203,Public,Commercial,Lamna nasus,159911,ACCSPHIST
1992,NEW JERSEY,"SHARK, BIGNOSE","4,018",2,"1,166",Public,Commercial,Carcharhinus altimus,160307,ACCSPHIST
1992,NEW JERSEY,"SHARK, BLACKTIP","125,470",57,"52,095",Public,Commercial,Carcharhinus limbatus,160318,ACCSPHIST
1992,NEW JERSEY,"SHARK, BLUE",285,0,52,Public,Commercial,Prionace glauca,160424,ACCSPHIST
1992,NEW JERSEY,"SHARK, DOGFISH, SMOOTH","809,664",367,"115,086",Public,Commercial,Mustelus canis,160230,ACCSPHIST
1992,NEW JERSEY,"SHARK, DOGFISH, SPINY","1,441,962",654,"136,185",Public,Commercial,Squalus acanthias,160617,ACCSPHIST
1992,NEW JERSEY,"SHARK, DUSKY","92,171",42,"31,641",Public,Commercial,Carcharhinus obscurus,160268,ACCSPHIST
1992,NEW JERSEY,"SHARK, MAKO, LONGFIN",721,0,115,Public,Commercial,Isurus paucus,159926,ACCSPHIST
1992,NEW JERSEY,"SHARK, PORBEAGLE","1,517",1,692,Public,Commercial,Lamna nasus,159911,ACCSPHIST
1992,NEW JERSEY,"SHARK, SAND TIGER",364,0,65,Public,Commercial,Carcharias taurus,159888,ACCSPHIST
1992,NEW JERSEY,"SHARK, SANDBAR","57,502",26,"18,371",Public,Commercial,Carcharhinus plumbeus,160289,ACCSPHIST
1992,NEW JERSEY,"SHARK, SPINNER",51,0,11,Public,Commercial,Carcharhinus brevipinna,160401,ACCSPHIST
1992,NEW JERSEY,"SHARK, THRESHER","8,872",4,"4,554",Public,Commercial,Alopias vulpinus,159916,ACCSPHIST
1992,NEW JERSEY,"SHARK, THRESHER, BIGEYE","4,403",2,876,Public,Commercial,Alopias superciliosus,159921,ACCSPHIST
1992,NEW JERSEY,"SHARK, TIGER",442,0,127,Public,Commercial,Galeocerdo cuvier,160189,ACCSPHIST
1992,NEW JERSEY,"SHARK, WHITE",83,0,24,Public,Commercial,Carcharodon carcharias,159903,ACCSPHIST
1992,NEW YORK,"SHARK, BLACKTIP",103,0,48,Public,Commercial,Carcharhinus limbatus,160318,ACCSPHIST
1992,NEW YORK,"SHARK, DUSKY",103,0,30,Public,Commercial,Carcharhinus obscurus,160268,ACCSPHIST
1992,NEW YORK,"SHARK, MAKO, LONGFIN","2,452",1,"3,362",Public,Commercial,Isurus paucus,159926,ACCSPHIST
1992,NEW YORK,"SHARK, MAKO, SHORTFIN","40,842",19,"45,683",Public,Commercial,Isurus oxyrinchus,159924,ACCSPHIST
1992,NEW YORK,"SHARK, PORBEAGLE","5,789",3,"8,225",Public,Commercial,Lamna nasus,159911,ACCSPHIST
1992,NEW YORK,"SHARK, SANDBAR","21,063",10,"7,274",Public,Commercial,Carcharhinus plumbeus,160289,ACCSPHIST
1992,NEW YORK,"SHARK, THRESHER",485,0,124,Public,Commercial,Alopias vulpinus,159916,ACCSPHIST
1992,NORTH CAROLINA,"SHARK, BLACKTIP","66,963",30,"12,562",Public,Commercial,Carcharhinus limbatus,160318,ACCSPHIST
1992,NORTH CAROLINA,"SHARK, DUSKY","38,665",18,"5,025",Public,Commercial,Carcharhinus obscurus,160268,ACCSPHIST
1992,NORTH CAROLINA,"SHARK, MAKO, SHORTFIN","51,581",23,"51,673",Public,Commercial,Isurus oxyrinchus,159924,ACCSPHIST
1992,NORTH CAROLINA,"SHARK, SANDBAR","65,614",30,"7,191",Public,Commercial,Carcharhinus plumbeus,160289,ACCSPHIST
1992,NORTH CAROLINA,"SHARK, THRESHER","3,973",2,"1,007",Public,Commercial,Alopias vulpinus,159916,ACCSPHIST
1992,NORTH CAROLINA,"SHARK, TIGER","4,790",2,519,Public,Commercial,Galeocerdo cuvier,160189,ACCSPHIST
1992,OREGON,"SHARK, DOGFISH, SPINY","24,751",11,"4,736",Public,Commercial,Squalus acanthias,160617,PACFINHIST
1992,OREGON,"SHARK, THRESHER","1,306",1,"1,068",Public,Commercial,Alopias vulpinus,159916,PACFINHIST
1992,OREGON,"SHARK, TOPE","4,442",2,"3,656",Public,Commercial,Galeorhinus galeus,160181,PACFINHIST
1992,RHODE ISLAND,"SHARK, BLUE",61,0,11,Public,Commercial,Prionace glauca,160424,ACCSPHIST
1992,RHODE ISLAND,"SHARK, DOGFISH, SPINY","1,893",1,981,Public,Commercial,Squalus acanthias,160617,ACCSPHIST
1992,RHODE ISLAND,"SHARK, DUSKY","1,248",1,144,Public,Commercial,Carcharhinus obscurus,160268,ACCSPHIST
1992,RHODE ISLAND,"SHARK, MAKO, SHORTFIN","5,416",2,"5,516",Public,Commercial,Isurus oxyrinchus,159924,ACCSPHIST
1992,RHODE ISLAND,"SHARK, PORBEAGLE","13,310",6,"7,685",Public,Commercial,Lamna nasus,159911,ACCSPHIST
1992,RHODE ISLAND,"SHARK, SAND TIGER","1,184",1,136,Public,Commercial,Carcharias taurus,159888,ACCSPHIST
1992,RHODE ISLAND,"SHARK, THRESHER","2,464",1,"1,336",Public,Commercial,Alopias vulpinus,159916,ACCSPHIST
1992,RHODE ISLAND,"SHARK, TIGER",321,0,69,Public,Commercial,Galeocerdo cuvier,160189,ACCSPHIST
1992,SOUTH CAROLINA,"SHARK, MAKO, SHORTFIN","7,466",3,"9,550",Public,Commercial,Isurus oxyrinchus,159924,ACCSPHIST
1992,TEXAS,"SHARK, BLACKTIP",176,0,58,Public,Commercial,Carcharhinus limbatus,160318,GULFFINHIST
1992,VIRGINIA,"SHARK, BIGNOSE","14,455",7,"4,160",Public,Commercial,Carcharhinus altimus,160307,ACCSPHIST
1992,VIRGINIA,"SHARK, BLACKTIP","13,848",6,"5,832",Public,Commercial,Carcharhinus limbatus,160318,ACCSPHIST
1992,VIRGINIA,"SHARK, BULL",56,0,106,Public,Commercial,Carcharhinus leucas,160275,ACCSPHIST
1992,VIRGINIA,"SHARK, DOGFISH, SMOOTH","7,224",3,"3,037",Public,Commercial,Mustelus canis,160230,ACCSPHIST
1992,VIRGINIA,"SHARK, DOGFISH, SPINY","226,931",103,"18,512",Public,Commercial,Squalus acanthias,160617,ACCSPHIST
1992,VIRGINIA,"SHARK, DUSKY","58,951",27,"16,564",Public,Commercial,Carcharhinus obscurus,160268,ACCSPHIST
1992,VIRGINIA,"SHARK, MAKO, LONGFIN","1,035",0,"1,017",Public,Commercial,Isurus paucus,159926,ACCSPHIST
1992,VIRGINIA,"SHARK, MAKO, SHORTFIN","7,482",3,"9,686",Public,Commercial,Isurus oxyrinchus,159924,ACCSPHIST
1992,VIRGINIA,"SHARK, PORBEAGLE",295,0,137,Public,Commercial,Lamna nasus,159911,ACCSPHIST
